No.,CASRN,DTXSID,PREFERRED_NAME,Original_SMILES,Original_InChi,Original_InChiKey,Canonical_QSARr,InChIKey_QSARr,Salt_Solvent,fup,log10_fup,tr_tst,outliers
758,84-74-2,DTXSID2021781,Dibutyl phthalate,CCCCOC(=O)c1ccccc1C(=O)OCCCC,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",DOIRQSBPFJWKBE-UHFFFAOYSA-N,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,DOIRQSBPFJWKBE-UHFFFAOYSA-N,,0.03230878775,-1.49067933673204,1,1
759,761439-42-3,DTXSID30227001,"5-Chloro-N2-[2-methoxy-4-[4-(4-methyl-1-piperazinyl)-1-piperidinyl]phenyl]-N4-[2-[(1-methylethyl)sulfonyl]phenyl]-2,4-pyrimidinediamine",CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,"InChI=1S/C30H40ClN7O3S/c1-21(2)42(39,40)28-8-6-5-7-26(28)33-29-24(31)20-32-30(35-29)34-25-10-9-23(19-27(25)41-4)37-13-11-22(12-14-37)38-17-15-36(3)16-18-38/h5-10,19-22H,11-18H2,1-4H3,(H2,32,33,34,35)",QQWUGDVOUVUTOY-UHFFFAOYSA-N,CN1CCN(CC1)C1CCN(CC1)C1=CC(OC)=C(C=C1)NC1N=C(NC2=CC=CC=C2S(=O)(=O)C(C)C)C(Cl)=CN=1,QQWUGDVOUVUTOY-UHFFFAOYSA-N,,0.0328000000217754,-1.484126156,1,1
760,CHEMBL2012204,?,,CC1=CC(=NO1)[C@@H]([C@@](C)(C(=O)NO)OCC2=CC=C(C=C2)C3=CC=CC=C3)O,"InChI=1S/C21H22N2O5/c1-14-12-18(23-28-14)19(24)21(2,20(25)22-26)27-13-15-8-10-17(11-9-15)16-6-4-3-5-7-16/h3-12,19,24,26H,13H2,1-2H3,(H,22,25)/t19-,21-/m0/s1",GFLUBJYGGPWVEV-FPOVZHCZSA-N,CC1=CC(=NO1)C(O)C(C)(OCC1C=CC(=CC=1)C1C=CC=CC=1)C(=O)NO,GFLUBJYGGPWVEV-UHFFFAOYSA-N,,0.0328000000217754,-1.484126156,1,1
761,CHEMBL2029721,?,,CN1C2=C(CC(CC2)C3CCOCC3)C4=C1C=CC(=C4)C(=O)N(C)CC(=O)NC5CC5,"InChI=1S/C25H33N3O3/c1-27(15-24(29)26-19-5-6-19)25(30)18-4-8-23-21(14-18)20-13-17(3-7-22(20)28(23)2)16-9-11-31-12-10-16/h4,8,14,16-17,19H,3,5-7,9-13,15H2,1-2H3,(H,26,29)",LBJXQEHAPRESNJ-UHFFFAOYSA-N,CN(CC(=O)NC1CC1)C(=O)C1=CC2=C(C=C1)N(C)C1CCC(CC=12)C1CCOCC1,LBJXQEHAPRESNJ-UHFFFAOYSA-N,,0.0328000000217754,-1.484126156,1,1
762,CHEMBL2147317,?,,COC1=NC=C(N=C1)C2=C(C(=CC=C2)F)C(CNC(=O)C3=CN=C(C=C3)COCC(F)(F)F)(F)F,"InChI=1S/C22H18F6N4O3/c1-34-18-9-30-17(8-31-18)15-3-2-4-16(23)19(15)21(24,25)11-32-20(33)13-5-6-14(29-7-13)10-35-12-22(26,27)28/h2-9H,10-12H2,1H3,(H,32,33)",VLTNDUTWQAZZNQ-UHFFFAOYSA-N,COC1C=NC(=CN=1)C1C=CC=C(F)C=1C(F)(F)CNC(=O)C1=CN=C(COCC(F)(F)F)C=C1,VLTNDUTWQAZZNQ-UHFFFAOYSA-N,,0.0328000000217754,-1.484126156,1,1
763,CHEMBL2158826,?,,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)C4=CC=CC(=C4)CC(=O)O,"InChI=1S/C25H30Cl2N2O3/c26-23-5-4-22(16-24(23)27)32-21-8-10-28(11-9-21)17-18-6-12-29(13-7-18)20-3-1-2-19(14-20)15-25(30)31/h1-5,14,16,18,21H,6-13,15,17H2,(H,30,31)",VTIFNIOOCLEWLJ-UHFFFAOYSA-N,OC(=O)CC1=CC(=CC=C1)N1CCC(CN2CCC(CC2)OC2=CC(Cl)=C(Cl)C=C2)CC1,VTIFNIOOCLEWLJ-UHFFFAOYSA-N,,0.0328000000217754,-1.484126156,1,1
764,361343-19-3,DTXSID7047277,Elzasonan,CN1CCN(CC1)c1ccccc1/C=C1SCCN(C1=O)c1cc(Cl)c(Cl)cc1,"InChI=1S/C22H23Cl2N3OS/c1-25-8-10-26(11-9-25)20-5-3-2-4-16(20)14-21-22(28)27(12-13-29-21)17-6-7-18(23)19(24)15-17/h2-7,14-15H,8-13H2,1H3",LHYMPSWMHXUWSK-UHFFFAOYSA-N,CN1CCN(CC1)C1=CC=CC=C1C=C1SCCN(C1=O)C1C=C(Cl)C(Cl)=CC=1,LHYMPSWMHXUWSK-UHFFFAOYSA-N,,0.0329,-1.48280410205003,1,1
765,112410-23-8,DTXSID4034948,Tebufenozide,CCc1ccc(cc1)C(=O)NN(C(=O)c1cc(C)cc(C)c1)C(C)(C)C,"InChI=1S/C22H28N2O2/c1-7-17-8-10-18(11-9-17)20(25)23-24(22(4,5)6)21(26)19-13-15(2)12-16(3)14-19/h8-14H,7H2,1-6H3,(H,23,25)",QYPNKSZPJQQLRK-UHFFFAOYSA-N,CCC1C=CC(=CC=1)C(=O)NN(C(=O)C1C=C(C)C=C(C)C=1)C(C)(C)C,QYPNKSZPJQQLRK-UHFFFAOYSA-N,,0.0332975005,-1.47758836588705,1,1
766,CHEMBL1818296,?,,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCN(C)C,"InChI=1S/C32H49N5O3/c1-32(2,3)40-31(39)34-22-25-12-10-24(11-13-25)21-33-30(38)27-20-29(35-28-9-7-6-8-26(27)28)37-18-15-23(16-19-37)14-17-36(4)5/h6-9,20,23-25H,10-19,21-22H2,1-5H3,(H,33,38)(H,34,39)",LPNMMJSQRBCMKX-UHFFFAOYSA-N,CN(C)CCC1CCN(CC1)C1C=C(C2=CC=CC=C2N=1)C(=O)NCC1CCC(CNC(=O)OC(C)(C)C)CC1,LPNMMJSQRBCMKX-UHFFFAOYSA-N,,0.0334999999971579,-1.474955193,1,1
767,1744-22-5,DTXSID3045192,Riluzole,Nc1[n]c2ccc(cc2[s]1)OC(F)(F)F,"InChI=1S/C8H5F3N2OS/c9-8(10,11)14-4-1-2-5-6(3-4)15-7(12)13-5/h1-3H,(H2,12,13)",FTALBRSUTCGOEG-UHFFFAOYSA-N,NC1=NC2C=CC(=CC=2S1)OC(F)(F)F,FTALBRSUTCGOEG-UHFFFAOYSA-N,,0.0338821487025713,-1.47002905583602,1,1
768,110235-47-7,DTXSID4042121,Mepanipyrim,Cc1cc(C#CC)[n]c(Nc2ccccc2)[n]1,"InChI=1S/C14H13N3/c1-3-7-13-10-11(2)15-14(17-13)16-12-8-5-4-6-9-12/h4-6,8-10H,1-2H3,(H,15,16,17)",CIFWZNRJIBNXRE-UHFFFAOYSA-N,CC1C=C(C#CC)N=C(NC2C=CC=CC=2)N=1,CIFWZNRJIBNXRE-UHFFFAOYSA-N,,0.0341870205,-1.46613874760336,1,1
769,57181-84-7,DTXSID50388608,4-(2-phenylethoxy)aniline,C1=CC=C(C=C1)CCOC2=CC=C(C=C2)N,"InChI=1S/C14H15NO/c15-13-6-8-14(9-7-13)16-11-10-12-4-2-1-3-5-12/h1-9H,10-11,15H2",MMYXLHQQIXXGRR-UHFFFAOYSA-N,NC1C=CC(=CC=1)OCCC1C=CC=CC=1,MMYXLHQQIXXGRR-UHFFFAOYSA-N,,0.0342999999966221,-1.46470588,1,1
770,CHEMBL2177917,?,,CC1=CC(=NC(=C1OC)C)C2(C3=C(C(=CC=C3)F)C(=N2)N)C4=CC=CC(=C4)C5=CN=CN=C5,"InChI=1S/C26H22FN5O/c1-15-10-22(31-16(2)24(15)33-3)26(20-8-5-9-21(27)23(20)25(28)32-26)19-7-4-6-17(11-19)18-12-29-14-30-13-18/h4-14H,1-3H3,(H2,28,32)",DJUIWDIVXGOXBA-UHFFFAOYSA-N,CC1=CC(=NC(C)=C1OC)C1(N=C(N)C2C(F)=CC=CC1=2)C1C=C(C=CC=1)C1C=NC=NC=1,DJUIWDIVXGOXBA-UHFFFAOYSA-N,,0.0342999999966221,-1.46470588,1,1
771,CHEMBL2335907,?,,C[C@H](C1=CC=C(C=C1)NC2=NC=C3C=C(C=C(C3=N2)OC)C4=CC=NC=C4)NC(=O)C,"InChI=1S/C24H23N5O2/c1-15(27-16(2)30)17-4-6-21(7-5-17)28-24-26-14-20-12-19(18-8-10-25-11-9-18)13-22(31-3)23(20)29-24/h4-15H,1-3H3,(H,27,30)(H,26,28,29)/t15-/m1/s1",VTMWOMKMTOKMTQ-OAHLLOKOSA-N,CC(=O)NC(C)C1=CC=C(C=C1)NC1N=C2C(=CC(=CC2=CN=1)C1C=CN=CC=1)OC,VTMWOMKMTOKMTQ-UHFFFAOYSA-N,,0.0342999999966221,-1.46470588,1,1
772,104-67-6,DTXSID4034287,5-Heptyldihydro-2(3H)-furanone,CCCCCCCC1CCC(=O)O1,"InChI=1S/C11H20O2/c1-2-3-4-5-6-7-10-8-9-11(12)13-10/h10H,2-9H2,1H3",PHXATPHONSXBIL-UHFFFAOYSA-N,CCCCCCCC1CCC(=O)O1,PHXATPHONSXBIL-UHFFFAOYSA-N,,0.0345,-1.46218090492673,1,1
773,126-73-8,DTXSID3021986,Tributyl phosphate,CCCCOP(=O)(OCCCC)OCCCC,"InChI=1S/C12H27O4P/c1-4-7-10-14-17(13,15-11-8-5-2)16-12-9-6-3/h4-12H2,1-3H3",STCOOQWBFONSKY-UHFFFAOYSA-N,CCCCOP(=O)(OCCCC)OCCCC,STCOOQWBFONSKY-UHFFFAOYSA-N,,0.034804985,-1.45835854907224,1,1
774,367500-41-2,DTXSID901119251,"[4-(2,4-Dichloro-3-methylphenoxy)[1,4???-bipiperidin]-1???-yl][3-(methylsulfonyl)phenyl]methanone",CC1=C(C=CC(=C1Cl)OC2CCN(CC2)C3CCN(CC3)C(=O)C4=CC(=CC=C4)S(=O)(=O)C)Cl,"InChI=1S/C25H30Cl2N2O4S/c1-17-22(26)6-7-23(24(17)27)33-20-10-14-28(15-11-20)19-8-12-29(13-9-19)25(30)18-4-3-5-21(16-18)34(2,31)32/h3-7,16,19-20H,8-15H2,1-2H3",ATPAZLJUTRYFNR-UHFFFAOYSA-N,CC1C(Cl)=C(C=CC=1Cl)OC1CCN(CC1)C1CCN(CC1)C(=O)C1=CC(=CC=C1)S(C)(=O)=O,ATPAZLJUTRYFNR-UHFFFAOYSA-N,,0.0349999999717711,-1.455931956,1,1
775,923894-97-7,?,,CC1=CC(=C(C(=O)N1)CNC(=O)C2=CC(=NC3=C2C=NN3C(C)C)C4CC4)C,"InChI=1S/C21H25N5O2/c1-11(2)26-19-17(10-23-26)15(8-18(25-19)14-5-6-14)20(27)22-9-16-12(3)7-13(4)24-21(16)28/h7-8,10-11,14H,5-6,9H2,1-4H3,(H,22,27)(H,24,28)",HNHUNRACMOTTER-UHFFFAOYSA-N,CC(C)N1N=CC2C1=NC(=CC=2C(=O)NCC1C(=O)N=C(C)CC=1C)C1CC1,NEOPWABFUPBIJP-UHFFFAOYSA-N,,0.0349999999717711,-1.455931956,1,1
776,CHEMBL1917432,?,,CC1=C(C2=C(N1CC(=O)O)C=CC=C2S(=O)(=O)C)SC3=CC=C(C=C3)Cl,"InChI=1S/C18H16ClNO4S2/c1-11-18(25-13-8-6-12(19)7-9-13)17-14(20(11)10-16(21)22)4-3-5-15(17)26(2,23)24/h3-9H,10H2,1-2H3,(H,21,22)",SUEIBJUAZVZPQG-UHFFFAOYSA-N,CC1=C(SC2C=CC(Cl)=CC=2)C2C(=CC=CC=2N1CC(O)=O)S(C)(=O)=O,SUEIBJUAZVZPQG-UHFFFAOYSA-N,,0.0349999999717711,-1.455931956,1,1
777,CHEMBL1934266,?,,CCC(CC)NC(=O)C1=C(N(N=C1C)C(C)C)NS(=O)(=O)C2=CC=C(C=C2)C,"InChI=1S/C20H30N4O3S/c1-7-16(8-2)21-20(25)18-15(6)22-24(13(3)4)19(18)23-28(26,27)17-11-9-14(5)10-12-17/h9-13,16,23H,7-8H2,1-6H3,(H,21,25)",ZKZJIFSDWOCTFN-UHFFFAOYSA-N,CC(C)N1N=C(C)C(=C1NS(=O)(=O)C1=CC=C(C)C=C1)C(=O)NC(CC)CC,ZKZJIFSDWOCTFN-UHFFFAOYSA-N,,0.0349999999717711,-1.455931956,1,1
778,CHEMBL2208431,?,,C1CN(CCC1OC2=CC(=C(C=C2)Cl)Cl)C[C@@H](CNC(=O)C3=NNC(=O)C4=CC=CC=C43)O,"InChI=1S/C23H24Cl2N4O4/c24-19-6-5-16(11-20(19)25)33-15-7-9-29(10-8-15)13-14(30)12-26-23(32)21-17-3-1-2-4-18(17)22(31)28-27-21/h1-6,11,14-15,30H,7-10,12-13H2,(H,26,32)(H,28,31)/t14-/m1/s1",XBJQRDCFABQBGT-CQSZACIVSA-N,OC(CNC(=O)C1N=NC(=O)C2C=CC=CC=21)CN1CCC(CC1)OC1=CC(Cl)=C(Cl)C=C1,ZQTPCHPHAUNGSP-UHFFFAOYSA-N,,0.0349999999717711,-1.455931956,1,1
779,CHEMBL257025,?,,C[C@H](CO)NC1=NC(=NC2=C1C=NN2)SCC3=C(C(=CC=C3)F)F,"InChI=1S/C15H15F2N5OS/c1-8(6-23)19-13-10-5-18-22-14(10)21-15(20-13)24-7-9-3-2-4-11(16)12(9)17/h2-5,8,23H,6-7H2,1H3,(H2,18,19,20,21,22)/t8-/m1/s1",WJXFRKFRTLXOPO-MRVPVSSYSA-N,CC(CO)NC1=NC(=NC2NN=CC=21)SCC1C=CC=C(F)C=1F,WJXFRKFRTLXOPO-UHFFFAOYSA-N,,0.0349999999717711,-1.455931956,1,1
780,5633-20-5,DTXSID0023406,Oxybutynin,CCN(CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1)CC,"InChI=1S/C22H31NO3/c1-3-23(4-2)17-11-12-18-26-21(24)22(25,19-13-7-5-8-14-19)20-15-9-6-10-16-20/h5,7-8,13-14,20,25H,3-4,6,9-10,15-18H2,1-2H3",XIQVNETUBQGFHX-UHFFFAOYSA-N,CCN(CC#CCOC(=O)C(O)(C1CCCCC1)C1C=CC=CC=1)CC,XIQVNETUBQGFHX-UHFFFAOYSA-N,,0.0351910972753087,-1.45356719144323,1,1
781,131-55-5,DTXSID5041306,"2,2',4,4'-tetrahydroxybenzophenone",Oc1cc(O)c(cc1)C(=O)c1ccc(O)cc1O,"InChI=1S/C13H10O5/c14-7-1-3-9(11(16)5-7)13(18)10-4-2-8(15)6-12(10)17/h1-6,14-17H",WXNRYSGJLQFHBR-UHFFFAOYSA-N,OC1C=C(O)C=CC=1C(=O)C1=CC=C(O)C=C1O,WXNRYSGJLQFHBR-UHFFFAOYSA-N,,0.0354,-1.45099673797421,1,1
782,85441-61-8,DTXSID4023547,Quinapril,C[C@H](N[C@@H](CCc1ccccc1)C(=O)OCC)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O,"InChI=1S/C25H30N2O5/c1-3-32-25(31)21(14-13-18-9-5-4-6-10-18)26-17(2)23(28)27-16-20-12-8-7-11-19(20)15-22(27)24(29)30/h4-12,17,21-22,26H,3,13-16H2,1-2H3,(H,29,30)/t17-,21-,22-/m0/s1",JSDRRTOADPPCHY-HSQYWUDLSA-N,CC(NC(CCC1C=CC=CC=1)C(=O)OCC)C(=O)N1CC2C=CC=CC=2CC1C(O)=O,JSDRRTOADPPCHY-UHFFFAOYSA-N,,0.0354118624284232,-1.45085123164017,1,1
783,728865-23-4,DTXSID80468361,CHIR-090,C[C@H]([C@@H](C(=O)NO)NC(=O)C1=CC=C(C=C1)C#CC2=CC=C(C=C2)CN3CCOCC3)O,"InChI=1S/C24H27N3O5/c1-17(28)22(24(30)26-31)25-23(29)21-10-8-19(9-11-21)3-2-18-4-6-20(7-5-18)16-27-12-14-32-15-13-27/h4-11,17,22,28,31H,12-16H2,1H3,(H,25,29)(H,26,30)/t17-,22+/m1/s1",FQYBTYFKOHPWQT-VGSWGCGISA-N,CC(O)C(NC(=O)C1=CC=C(C=C1)C#CC1=CC=C(CN2CCOCC2)C=C1)C(=O)NO,FQYBTYFKOHPWQT-UHFFFAOYSA-N,,0.0358000000293563,-1.446116973,1,1
784,183140-97-8,?,,CN1CCN(CC1)C2=NC3=CC=CC=C3NC4=C2C=C(C=C4)OS(=O)(=O)C(F)(F)F,"InChI=1S/C19H19F3N4O3S/c1-25-8-10-26(11-9-25)18-14-12-13(29-30(27,28)19(20,21)22)6-7-15(14)23-16-4-2-3-5-17(16)24-18/h2-7,12,23H,8-11H2,1H3",XKXPMSXRABANAG-UHFFFAOYSA-N,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2C=CC(=CC=21)OS(=O)(=O)C(F)(F)F,XKXPMSXRABANAG-UHFFFAOYSA-N,,0.0358000000293563,-1.446116973,1,1
785,CHEMBL1773082,?,,CC1=CC(=NN1)NC2=C(C=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N)Cl,"InChI=1S/C17H15ClFN7/c1-9-5-15(26-25-9)23-17-13(18)6-11(7-20)16(24-17)22-10(2)14-4-3-12(19)8-21-14/h3-6,8,10H,1-2H3,(H3,22,23,24,25,26)/t10-/m0/s1",DWBXDMFMVZHVSB-JTQLQIEISA-N,CC1=CC(NC2N=C(NC(C)C3C=CC(F)=CN=3)C(=CC=2Cl)C#N)=NN1,DWBXDMFMVZHVSB-UHFFFAOYSA-N,,0.0358000000293563,-1.446116973,1,1
786,CHEMBL2164389,?,,C1=CC=C2C(=C1)C(N(C2=O)CCC3=CC=CC=N3)C(=O)NCC4=CC=C(C=C4)OC(F)(F)F,"InChI=1S/C24H20F3N3O3/c25-24(26,27)33-18-10-8-16(9-11-18)15-29-22(31)21-19-6-1-2-7-20(19)23(32)30(21)14-12-17-5-3-4-13-28-17/h1-11,13,21H,12,14-15H2,(H,29,31)",BECROBIDPQYXRW-UHFFFAOYSA-N,O=C1C2=CC=CC=C2C(C(=O)NCC2C=CC(=CC=2)OC(F)(F)F)N1CCC1=CC=CC=N1,BECROBIDPQYXRW-UHFFFAOYSA-N,,0.0358000000293563,-1.446116973,1,1
787,CHEMBL2165178,?,,CCN(CC1=CC=CC2=CC=CC=C21)C3=CC(=NC(=O)N3)N4CCOCC4,"InChI=1S/C21H24N4O2/c1-2-24(15-17-8-5-7-16-6-3-4-9-18(16)17)19-14-20(23-21(26)22-19)25-10-12-27-13-11-25/h3-9,14H,2,10-13,15H2,1H3,(H,22,23,26)",YDEVUMKEGWCYPM-UHFFFAOYSA-N,CCN(CC1=CC=CC2=CC=CC=C12)C1CC(=NC(=O)N=1)N1CCOCC1,MIAKZKINFMKRLM-UHFFFAOYSA-N,,0.0358000000293563,-1.446116973,1,1
788,CHEMBL2335906,?,,C[C@H](C1=CC=C(C=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CC=NC=C4)NC5=CC(=O)CNC5,"InChI=1S/C26H24N6O/c1-17(30-23-13-24(33)16-28-15-23)18-2-5-22(6-3-18)31-26-29-14-21-12-20(4-7-25(21)32-26)19-8-10-27-11-9-19/h2-14,17,28,30H,15-16H2,1H3,(H,29,31,32)/t17-/m1/s1",MMOHLOVDPKIQDH-QGZVFWFLSA-N,CC(N=C1CNCC(=O)C1)C1C=CC(=CC=1)NC1=NC2C=CC(=CC=2C=N1)C1C=CN=CC=1,YNJUUPPBROUZHT-UHFFFAOYSA-N,,0.0358000000293563,-1.446116973,1,1
789,CHEMBL456324,?,,C[C@@H](C1=CC=C(C=C1)F)NC2=NC(=C(C(=N2)NC(CO)CO)Cl)NC3=CC(=NN3)OC(C)C,"InChI=1S/C21H27ClFN7O3/c1-11(2)33-17-8-16(29-30-17)26-20-18(22)19(25-15(9-31)10-32)27-21(28-20)24-12(3)13-4-6-14(23)7-5-13/h4-8,11-12,15,31-32H,9-10H2,1-3H3,(H4,24,25,26,27,28,29,30)/t12-/m0/s1",XFGQQCZWCNSYOC-LBPRGKRZSA-N,CC(C)OC1C=C(NN=1)NC1N=C(NC(C)C2C=CC(F)=CC=2)N=C(NC(CO)CO)C=1Cl,XFGQQCZWCNSYOC-UHFFFAOYSA-N,,0.0358000000293563,-1.446116973,1,1
790,CHEMBL456390,?,,C1CC(=O)NC2=C1C=C(C=C2)C3=CN=CC4=CC=CC=C43,"InChI=1S/C18H14N2O/c21-18-8-6-13-9-12(5-7-17(13)20-18)16-11-19-10-14-3-1-2-4-15(14)16/h1-5,7,9-11H,6,8H2,(H,20,21)",TVVPAZUMRVMIFM-UHFFFAOYSA-N,O=C1CCC2C=C(C=CC=2N1)C1=CN=CC2=CC=CC=C21,TVVPAZUMRVMIFM-UHFFFAOYSA-N,,0.0358000000293563,-1.446116973,1,1
791,CHEMBL521248,?,,CC1=CC(=C(C=C1)F)NC2=C(C=NC3=CC(=C(C=C32)OC)OC)C(=O)N,"InChI=1S/C19H18FN3O3/c1-10-4-5-13(20)15(6-10)23-18-11-7-16(25-2)17(26-3)8-14(11)22-9-12(18)19(21)24/h4-9H,1-3H3,(H2,21,24)(H,22,23)",DRLAQNVAPJIJNS-UHFFFAOYSA-N,CC1C=CC(F)=C(C=1)NC1C2=CC(OC)=C(C=C2N=CC=1C(N)=O)OC,DRLAQNVAPJIJNS-UHFFFAOYSA-N,,0.0358000000293563,-1.446116973,1,1
792,162808-62-0,DTXSID30873204,Caspofungin,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)c1ccc(O)cc1)[C@H](O)CCN)NCCN,"InChI=1S/C52H88N10O15/c1-5-28(2)24-29(3)12-10-8-6-7-9-11-13-39(69)56-34-26-38(68)46(55-22-21-54)60-50(75)43-37(67)19-23-61(43)52(77)41(36(66)18-20-53)58-49(74)42(45(71)44(70)31-14-16-32(64)17-15-31)59-48(73)35-25-33(65)27-62(35)51(76)40(30(4)63)57-47(34)72/h14-17,28-30,33-38,40-46,55,63-68,70-71H,5-13,18-27,53-54H2,1-4H3,(H,56,69)(H,57,72)(H,58,74)(H,59,73)(H,60,75)/t28-,29+,30+,33+,34-,35-,36+,37-,38+,40?,41-,42?,43-,44-,45-,46+/m0/s1",JYIKNQVWKBUSNH-LAZAGNLISA-N,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(O)C(NCCN)NC(=O)C2C(O)CCN2C(=O)C(NC(=O)C(NC(=O)C2CC(O)CN2C(=O)C(NC1=O)C(C)O)C(O)C(O)C1=CC=C(O)C=C1)C(O)CCN,JYIKNQVWKBUSNH-UHFFFAOYSA-N,,0.035833333,-1.44571279450799,1,1
793,CHEMBL571526| CHEMBL570192,?,,CC1=CC(=NN1)NC2=C(N=C(C(=N2)O[C@H](C)C3=NC=C(C=C3)F)C#N)C,"InChI=1S/C17H16FN7O/c1-9-6-15(25-24-9)22-16-10(2)21-14(7-19)17(23-16)26-11(3)13-5-4-12(18)8-20-13/h4-6,8,11H,1-3H3,(H2,22,23,24,25)/t11-/m1/s1",NUUZIPNBPALDNV-LLVKDONJSA-N,CC1=CC(NC2N=C(OC(C)C3C=CC(F)=CN=3)C(C#N)=NC=2C)=NN1,NUUZIPNBPALDNV-UHFFFAOYSA-N,,0.0360674368445449,-1.44288472,1,1
794,90357-06-5,DTXSID2022678,Bicalutamide,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1cc(c(cc1)C#N)C(F)(F)F,"InChI=1S/C18H14F4N2O4S/c1-17(26,10-29(27,28)14-6-3-12(19)4-7-14)16(25)24-13-5-2-11(9-23)15(8-13)18(20,21)22/h2-8,26H,10H2,1H3,(H,24,25)",LKJPYSCBVHEWIU-UHFFFAOYSA-N,CC(O)(CS(=O)(=O)C1C=CC(F)=CC=1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,LKJPYSCBVHEWIU-UHFFFAOYSA-N,,0.03615,-1.44189169836945,1,1
795,111-82-0,DTXSID5026889,Methyl dodecanoate,CCCCCCCCCCCC(=O)OC,"InChI=1S/C13H26O2/c1-3-4-5-6-7-8-9-10-11-12-13(14)15-2/h3-12H2,1-2H3",UQDUPQYQJKYHQI-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OC,UQDUPQYQJKYHQI-UHFFFAOYSA-N,,0.0363739395,-1.43920965988953,1,1
796,81066-94-6,?,,C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)N)C#N,"InChI=1S/C11H8N4O/c12-6-8-9(7-4-2-1-3-5-7)14-11(13)15-10(8)16/h1-5H,(H3,13,14,15,16)",FOSZENPYKBPMAO-UHFFFAOYSA-N,NC1NC(=O)C(C#N)=C(N=1)C1C=CC=CC=1,FOSZENPYKBPMAO-UHFFFAOYSA-N,,0.0365999999667612,-1.436518915,1,1
797,CHEMBL1957840,?,,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=C(C(=CC=C4)Cl)Cl,"InChI=1S/C17H16Cl2N4O2/c18-13-3-1-2-12(16(13)19)11-22-4-5-23-15(24)10-14(20-17(22)23)21-6-8-25-9-7-21/h1-5,10H,6-9,11H2",YGCPMTVIAJZRNZ-UHFFFAOYSA-N,O=C1C=C(N=C2N1C=CN2CC1C=CC=C(Cl)C=1Cl)N1CCOCC1,YGCPMTVIAJZRNZ-UHFFFAOYSA-N,,0.0365999999667612,-1.436518915,1,1
798,CHEMBL2069423,?,,COC1=NC=C(C=N1)C2=C3C[C@@H](COC3=CC=C2)NC(=O)C4=CN=C(C=C4)COCC(F)(F)F,"InChI=1S/C23H21F3N4O4/c1-32-22-28-9-15(10-29-22)18-3-2-4-20-19(18)7-17(12-34-20)30-21(31)14-5-6-16(27-8-14)11-33-13-23(24,25)26/h2-6,8-10,17H,7,11-13H2,1H3,(H,30,31)/t17-/m0/s1",VOINGHQJWLVWMC-KRWDZBQOSA-N,COC1N=CC(=CN=1)C1C=CC=C2OCC(CC=12)NC(=O)C1C=CC(COCC(F)(F)F)=NC=1,VOINGHQJWLVWMC-UHFFFAOYSA-N,,0.0365999999667612,-1.436518915,1,1
799,361377-29-9,DTXSID2034625,Fluoxastrobin,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1[n]c[n]c(Oc2ccccc2Cl)c1F,"InChI=1S/C21H16ClFN4O5/c1-28-26-18(21-27-30-11-10-29-21)13-6-2-4-8-15(13)31-19-17(23)20(25-12-24-19)32-16-9-5-3-7-14(16)22/h2-9,12H,10-11H2,1H3/b26-18+",UFEODZBUAFNAEU-NLRVBDNBSA-N,CON=C(C1=NOCCO1)C1C=CC=CC=1OC1=NC=NC(OC2=CC=CC=C2Cl)=C1F,UFEODZBUAFNAEU-UHFFFAOYSA-N,,0.0367001665,-1.4353319654518,1,1
800,709-98-8,DTXSID8022111,Propanil,CCC(=O)Nc1cc(Cl)c(Cl)cc1,"InChI=1S/C9H9Cl2NO/c1-2-9(13)12-6-3-4-7(10)8(11)5-6/h3-5H,2H2,1H3,(H,12,13)",LFULEKSKNZEWOE-UHFFFAOYSA-N,CCC(=O)NC1C=C(Cl)C(Cl)=CC=1,LFULEKSKNZEWOE-UHFFFAOYSA-N,,0.0369,-1.43297363384094,1,1
